,labels,predictions,aux_labels,feat_norm
3800,0,0,0,0.42902693
3801,1,1,3,0.43519318
3802,0,0,0,0.4331384
3803,0,0,0,0.5003547
3804,1,1,3,0.4600721
3805,1,1,3,0.4050326
3806,0,0,0,0.39294913
3807,1,1,3,0.3642276
3808,0,0,0,0.41706955
3809,0,0,1,0.4570353
3810,0,0,0,0.37737924
3811,0,0,0,0.49469203
3812,1,1,3,0.45213485
3813,0,0,0,0.42816073
3814,0,0,0,0.3638876
3815,0,0,0,0.39608258
3816,0,0,0,0.50315785
3817,1,1,3,0.49061567
3818,0,0,0,0.36095646
3819,0,0,0,0.39388305
3820,0,0,0,0.3446046
3821,0,0,0,0.5950396
3822,0,0,0,0.4372391
3823,0,0,0,0.46477813
3824,0,0,0,0.4596991
3825,1,1,3,0.5199323
3826,0,0,0,0.41666952
3827,0,0,0,0.4296779
3828,0,0,0,0.3697322
3829,0,0,0,0.43004838
3830,1,1,3,0.47602624
3831,0,0,0,0.4109432
3832,0,0,1,0.44886944
3833,0,0,0,0.40320343
3834,1,1,3,0.36174327
3835,0,0,0,0.371804
3836,0,0,0,0.3583861
3837,0,0,0,0.45506072
3838,0,0,0,0.51468766
3839,0,0,0,0.4539399
3840,0,0,0,0.49610758
3841,0,0,0,0.4812687
3842,0,0,1,0.39349723
3843,0,0,0,0.45518717
3844,0,0,0,0.43176582
3845,0,0,0,0.42788014
3846,1,1,3,0.42498076
3847,0,0,0,0.4361783
3848,0,0,0,0.36049968
3849,1,1,3,0.32613462
3850,1,1,3,0.5651463
3851,0,0,0,0.47482854
3852,0,0,0,0.45290908
3853,0,0,0,0.4388286
3854,0,0,0,0.46798596
3855,1,1,3,0.40777254
3856,1,1,3,0.49447125
3857,0,0,0,0.46409428
3858,0,0,0,0.3892062
3859,1,1,3,0.43319827
3860,1,1,3,0.41698265
3861,0,0,0,0.47908416
3862,0,0,0,0.419946
3863,0,0,0,0.42810372
3864,0,0,0,0.5283755
3865,0,0,0,0.38334078
3866,0,0,0,0.4892573
3867,0,0,0,0.50369424
3868,0,0,0,0.49273276
3869,0,0,0,0.47562194
3870,0,0,0,0.44337243
3871,0,0,0,0.5155862
3872,0,0,0,0.37703684
3873,0,0,0,0.44296193
3874,1,1,3,0.48911104
3875,1,1,3,0.48975003
3876,0,0,0,0.36959255
3877,0,0,0,0.44522735
3878,0,0,0,0.38556466
3879,1,1,3,0.39771265
3880,0,0,0,0.4863885
3881,0,0,0,0.52021956
3882,0,0,0,0.38354623
3883,0,0,0,0.31451818
3884,0,0,0,0.400242
3885,0,0,0,0.3324847
3886,0,0,1,0.4211685
3887,0,0,0,0.41439396
3888,0,0,0,0.5041637
3889,1,1,3,0.45918348
3890,0,0,0,0.41284856
3891,1,1,3,0.33409435
3892,1,1,3,0.48718825
3893,0,0,0,0.6019083
3894,0,0,0,0.42228508
3895,0,0,0,0.4480307
3896,0,0,0,0.42901438
3897,0,0,0,0.5148809
3898,0,0,0,0.4129504
3899,0,0,0,0.4299022
3900,0,0,0,0.48889863
3901,0,0,1,0.3531273
3902,1,1,3,0.42268413
3903,0,0,0,0.51573944
3904,0,0,0,0.44956374
3905,0,0,0,0.5883655
3906,0,0,0,0.46044788
3907,1,1,3,0.34973776
3908,0,0,0,0.41209635
3909,0,0,0,0.43839222
3910,0,0,0,0.44328326
3911,0,0,0,0.48117736
3912,0,0,0,0.40596342
3913,0,0,0,0.38687932
3914,0,0,0,0.5384952
3915,1,1,3,0.4162926
3916,0,0,0,0.46078092
3917,0,0,0,0.51504374
3918,0,0,0,0.5132054
3919,1,1,3,0.48124582
3920,0,0,0,0.37746245
3921,0,0,0,0.52658534
3922,0,0,0,0.4207998
3923,0,0,0,0.42207524
3924,0,0,0,0.3904258
3925,0,0,0,0.3900488
3926,0,0,0,0.47620758
3927,1,1,3,0.3633697
3928,0,0,0,0.44117457
3929,0,0,0,0.5280846
3930,0,0,0,0.3864849
3931,0,0,0,0.41561446
3932,0,0,1,0.39503855
3933,0,0,0,0.419353
3934,0,0,0,0.42933774
3935,0,0,0,0.4986197
3936,0,0,0,0.5052642
3937,1,1,3,0.43340296
3938,0,0,0,0.48143995
3939,0,0,0,0.35106942
3940,1,1,3,0.4175499
3941,0,0,1,0.40327567
3942,0,0,0,0.4491269
3943,0,0,0,0.47759047
3944,0,0,0,0.35606733
3945,1,1,3,0.48175544
3946,0,0,0,0.38791955
3947,0,0,1,0.35400707
3948,0,0,0,0.4840942
3949,1,1,3,0.4323021
3950,0,0,0,0.389022
3951,0,0,0,0.38378915
3952,0,0,0,0.42556798
3953,0,0,0,0.41841358
3954,0,0,0,0.41287783
3955,0,0,0,0.4143529
3956,0,0,0,0.47051868
3957,1,1,3,0.45844832
3958,0,0,0,0.49865624
3959,0,0,0,0.44654214
3960,0,0,0,0.41463798
3961,1,1,3,0.41310787
3962,0,0,1,0.4747712
3963,0,0,0,0.52067757
3964,1,1,3,0.56528497
3965,0,0,0,0.46483952
3966,0,0,0,0.38065553
3967,0,0,0,0.38292703
3968,1,1,3,0.480447
3969,0,0,0,0.44050655
3970,0,0,0,0.36413118
3971,0,0,0,0.39290416
3972,0,0,0,0.50811136
3973,1,1,3,0.3542989
3974,0,0,1,0.37480345
3975,0,0,0,0.5563779
3976,0,0,0,0.60012144
3977,1,1,3,0.41400233
3978,0,0,0,0.4267127
3979,0,0,0,0.4240821
3980,0,0,0,0.39509094
3981,1,1,3,0.49285012
3982,1,1,3,0.5533834
3983,0,0,0,0.45128357
3984,0,0,0,0.33400643
3985,1,1,3,0.46345174
3986,0,0,0,0.50028515
3987,1,1,3,0.41230404
3988,1,1,3,0.5142392
3989,1,1,3,0.3994974
3990,1,1,3,0.33099905
3991,0,0,0,0.38065112
3992,0,0,0,0.4273915
3993,0,0,0,0.51514906
3994,0,0,0,0.4143845
3995,0,0,0,0.42938587
3996,0,0,0,0.42051765
3997,0,0,0,0.6768162
3998,0,0,0,0.39264393
3999,0,0,0,0.45325086
4000,0,0,0,0.4800887
4001,0,0,0,0.44616312
4002,1,1,3,0.4331888
4003,1,1,3,0.39544314
4004,1,1,3,0.38621277
4005,1,1,3,0.34572703
4006,0,0,0,0.48281032
4007,1,1,3,0.43927795
4008,0,0,0,0.45303154
4009,0,0,0,0.3584717
4010,0,0,0,0.44623291
4011,1,1,3,0.35206282
4012,0,0,0,0.4706642
4013,0,0,0,0.5169432
4014,0,0,1,0.43638885
4015,0,0,0,0.39921057
4016,0,0,0,0.48202753
4017,0,0,0,0.36923662
4018,0,0,0,0.45841235
4019,0,0,0,0.36209774
4020,1,1,3,0.47876433
4021,1,1,3,0.46519727
4022,1,1,3,0.40730327
4023,0,0,0,0.36563283
4024,0,0,0,0.43883565
4025,1,1,3,0.53753567
4026,1,1,3,0.42187497
4027,0,0,0,0.3920237
4028,0,0,0,0.4651512
4029,0,0,0,0.29418123
4030,1,1,3,0.48833054
4031,1,1,3,0.4472751
4032,0,0,0,0.5071863
4033,0,0,0,0.44384587
4034,0,0,0,0.42936072
4035,0,0,0,0.3424151
4036,0,0,0,0.33910728
4037,0,0,0,0.4106046
4038,0,0,0,0.40544403
4039,0,0,0,0.6107541
4040,0,0,0,0.40003538
4041,0,0,0,0.4438315
4042,0,0,0,0.47056365
4043,0,0,0,0.43536612
4044,0,0,0,0.46252155
4045,0,0,1,0.4767936
4046,0,0,0,0.30416852
4047,0,0,0,0.45686144
4048,0,0,0,0.42602783
4049,1,1,3,0.42497045
4050,1,1,3,0.45247152
4051,0,0,0,0.45090467
4052,0,0,0,0.5375043
4053,1,1,3,0.5036466
4054,0,0,0,0.47531235
4055,0,0,0,0.38004118
4056,1,1,3,0.4861629
4057,0,0,0,0.43929046
4058,0,0,0,0.43912554
4059,1,1,3,0.42536467
4060,0,0,0,0.3996413
4061,0,0,0,0.38486964
4062,1,1,3,0.37110227
4063,0,0,0,0.37514257
4064,1,1,3,0.36143273
4065,0,0,0,0.37640843
4066,0,0,0,0.4761131
4067,1,1,3,0.45176768
4068,1,1,3,0.39835176
4069,1,1,3,0.4392069
4070,0,0,0,0.37073538
4071,0,0,0,0.43965235
4072,1,1,3,0.47751564
4073,0,0,0,0.4530806
4074,1,1,3,0.4530778
4075,1,1,2,0.3874799
4076,0,0,0,0.3826736
4077,0,0,0,0.39323747
4078,0,0,0,0.4423297
4079,0,0,0,0.4582467
4080,0,0,0,0.38799906
4081,0,0,0,0.4581697
4082,1,1,3,0.42805284
4083,0,0,0,0.40489864
4084,0,0,0,0.37327394
4085,0,0,0,0.4080027
4086,0,0,0,0.5532422
4087,0,0,0,0.45602018
4088,0,0,0,0.47496182
4089,0,0,0,0.50350344
4090,0,0,0,0.45402598
4091,0,0,0,0.45866755
4092,0,0,0,0.4453718
4093,0,0,0,0.45015815
4094,0,0,0,0.3581268
4095,0,0,0,0.43210602
4096,0,0,0,0.41572177
4097,0,0,0,0.4896347
4098,0,0,0,0.4223231
4099,1,1,2,0.44947922
4100,0,0,0,0.37600464
4101,1,1,3,0.43859613
4102,0,0,0,0.5211717
4103,0,0,0,0.39472997
4104,0,0,0,0.39958295
4105,0,0,0,0.4441883
4106,1,1,3,0.46643806
4107,0,0,0,0.38757253
4108,0,0,0,0.3740229
4109,0,0,0,0.54592276
4110,0,0,0,0.42914551
4111,0,0,0,0.3492732
4112,1,1,3,0.3946609
4113,0,0,0,0.43577662
4114,0,0,0,0.54041684
4115,1,1,3,0.51117486
4116,1,1,3,0.5231888
4117,1,1,3,0.5014917
4118,1,1,3,0.39856154
4119,0,0,0,0.5018081
4120,0,0,0,0.38614628
4121,1,1,3,0.40847534
4122,0,0,0,0.5233707
4123,0,0,0,0.39986765
4124,1,1,3,0.33956134
4125,1,1,3,0.38127664
4126,0,0,0,0.57518196
4127,1,1,3,0.5282723
4128,0,0,0,0.5772953
4129,1,1,3,0.36595064
4130,0,0,0,0.3883048
4131,0,0,0,0.35051537
4132,1,1,3,0.35780317
4133,0,0,0,0.4299686
4134,0,0,1,0.41558835
4135,0,0,0,0.47476816
4136,0,0,0,0.5779532
4137,0,0,0,0.36618033
4138,0,0,0,0.37799627
4139,0,0,0,0.45666042
4140,0,0,0,0.36526757
4141,0,0,0,0.4453801
4142,0,0,0,0.5035789
4143,0,0,0,0.38161024
4144,0,0,0,0.4210853
4145,0,0,0,0.40288273
4146,0,0,0,0.42871553
4147,0,0,0,0.43698645
4148,0,0,0,0.42959672
4149,1,1,3,0.3852891
4150,0,0,0,0.4775586
4151,0,0,0,0.37285954
4152,0,0,0,0.49345613
4153,1,1,3,0.37857783
4154,1,1,3,0.39445317
4155,0,0,0,0.3845822
4156,0,0,1,0.4321648
4157,0,0,0,0.49246374
4158,0,0,0,0.4842573
4159,0,0,0,0.36943597
4160,1,1,3,0.41396445
4161,0,0,0,0.48139194
4162,0,0,0,0.44892904
4163,0,0,0,0.39434224
4164,0,0,0,0.40305263
4165,0,0,0,0.49636716
4166,0,0,0,0.47309092
4167,0,0,0,0.39465368
4168,1,1,3,0.43804204
4169,1,1,3,0.44414216
4170,0,0,0,0.47236943
4171,0,0,0,0.38123542
4172,0,0,0,0.3636177
4173,1,1,3,0.3716979
4174,0,0,0,0.45620632
4175,1,1,3,0.47174162
4176,0,0,0,0.547759
4177,0,0,0,0.52191734
4178,1,1,3,0.38598466
4179,0,0,0,0.47546864
4180,0,0,0,0.35259628
4181,0,0,0,0.37275058
4182,0,0,0,0.4010769
4183,0,0,0,0.57392275
4184,0,0,0,0.44870928
4185,0,0,0,0.48262697
4186,0,0,0,0.3346413
4187,0,0,0,0.3503564
4188,0,0,0,0.4913488
4189,0,0,0,0.48628956
4190,0,0,0,0.41673744
4191,0,0,0,0.4340918
4192,0,0,0,0.4763764
4193,0,0,0,0.56890845
4194,1,1,3,0.38414097
4195,0,0,0,0.41512027
4196,0,0,0,0.4789165
4197,0,0,0,0.53281665
4198,1,1,3,0.34990218
4199,0,0,0,0.4863029
4200,0,0,0,0.39008114
4201,1,1,3,0.34533083
4202,0,0,0,0.41189852
4203,0,0,0,0.46605375
4204,0,0,0,0.44618225
4205,0,0,0,0.50876415
4206,1,1,3,0.41231638
4207,0,0,0,0.35948002
4208,0,0,0,0.3999555
4209,1,1,3,0.4010681
4210,1,1,3,0.37529004
4211,0,0,1,0.42021197
4212,0,0,0,0.39858395
4213,0,0,0,0.38987055
4214,0,0,0,0.3943622
4215,0,0,0,0.41153303
4216,0,0,0,0.587857
4217,0,0,1,0.4605161
4218,0,0,0,0.44389826
4219,0,0,0,0.5040447
4220,1,1,3,0.56440926
4221,0,0,0,0.4881019
4222,0,0,0,0.38998678
4223,0,0,0,0.4910531
4224,0,0,1,0.39288706
4225,0,0,0,0.40673065
4226,0,0,0,0.36107457
4227,0,0,0,0.5130603
4228,0,0,0,0.48469728
4229,0,0,0,0.5034827
4230,1,1,3,0.3826632
4231,0,0,0,0.4133529
4232,0,0,0,0.45816785
4233,0,0,0,0.47602943
4234,0,0,0,0.47573692
4235,0,0,0,0.4187798
4236,0,0,0,0.38707554
4237,1,1,3,0.5361901
4238,0,0,0,0.3957383
4239,0,0,0,0.48315465
4240,0,0,0,0.40316957
4241,0,0,0,0.4773427
4242,1,1,3,0.39672607
4243,0,0,0,0.534088
4244,0,0,0,0.525957
4245,0,0,1,0.46395832
4246,1,1,2,0.3834169
4247,1,1,3,0.48507965
4248,0,0,0,0.4623979
4249,0,0,0,0.5146581
4250,0,0,0,0.512715
4251,1,1,3,0.42884403
4252,1,1,3,0.43581656
4253,1,1,3,0.48774454
4254,0,0,0,0.4397726
4255,0,0,0,0.54594123
4256,0,0,0,0.46982408
4257,0,0,0,0.34170955
4258,0,0,0,0.37164313
4259,0,0,0,0.42241365
4260,0,0,0,0.41230333
4261,1,1,3,0.44499576
4262,1,1,3,0.36184627
4263,0,0,0,0.40832078
4264,0,0,0,0.5261167
4265,0,0,0,0.34878793
4266,0,0,0,0.41835332
4267,0,0,0,0.35975784
4268,0,0,0,0.54793
4269,0,0,0,0.49169296
4270,1,1,3,0.40724456
4271,1,1,3,0.58169
4272,1,1,3,0.55135715
4273,0,0,0,0.47920996
4274,0,0,0,0.36847675
4275,0,0,0,0.43951458
4276,1,1,3,0.44659132
4277,0,0,0,0.37380826
4278,0,0,0,0.39121464
4279,0,0,0,0.43992358
4280,0,0,0,0.4143198
4281,0,0,0,0.3989002
4282,1,1,3,0.40194687
4283,1,1,3,0.4760872
4284,0,0,0,0.34868398
4285,1,1,3,0.45093423
4286,0,0,0,0.40192318
4287,0,0,1,0.4168939
4288,0,0,0,0.5932573
4289,0,0,0,0.5006928
4290,0,0,0,0.44867742
4291,0,0,0,0.44873512
4292,0,0,0,0.36038482
4293,0,0,0,0.4310149
4294,0,0,0,0.43361408
4295,1,1,3,0.38326737
4296,0,0,0,0.41102058
4297,0,0,0,0.37318432
4298,1,1,3,0.44891644
4299,1,1,3,0.45504323
4300,0,0,0,0.44896173
4301,0,0,0,0.47505563
4302,0,0,0,0.5277697
4303,0,0,0,0.3241874
4304,0,0,0,0.38339245
4305,0,0,0,0.5775198
4306,0,0,0,0.41554496
4307,0,0,0,0.387268
4308,0,0,0,0.45951807
4309,0,0,0,0.47960544
4310,0,0,0,0.4027799
4311,0,0,0,0.5038402
4312,1,1,3,0.48249042
4313,0,0,0,0.41015744
4314,0,0,0,0.44429415
4315,0,0,0,0.39691812
4316,0,0,0,0.5094905
4317,0,0,0,0.4005403
4318,1,1,3,0.45560154
4319,1,1,3,0.54064786
4320,1,1,3,0.42454287
4321,0,0,0,0.42065838
4322,1,1,3,0.46383414
4323,0,0,0,0.4000911
4324,1,1,3,0.40064582
4325,1,1,3,0.4877128
4326,0,0,0,0.42713988
4327,0,0,0,0.4117744
4328,0,0,0,0.44504508
4329,0,0,0,0.45715058
4330,0,0,0,0.51308006
4331,0,0,0,0.447933
4332,1,1,3,0.31207895
4333,1,1,3,0.45012218
4334,0,0,0,0.45378596
4335,0,0,0,0.37420762
4336,0,0,0,0.37515286
4337,0,0,0,0.3848203
4338,1,1,3,0.46169245
4339,0,0,0,0.44774908
4340,0,0,0,0.39089352
4341,0,0,1,0.4115665
4342,0,0,0,0.45027038
4343,0,0,1,0.4338987
4344,0,0,0,0.43040547
4345,1,1,3,0.48194045
4346,0,0,0,0.39006895
4347,0,0,0,0.40811965
4348,1,1,3,0.38594374
4349,1,1,3,0.48382443
4350,0,0,0,0.35603338
4351,1,1,3,0.45744503
4352,1,1,3,0.42704922
4353,0,0,0,0.3817113
4354,0,0,0,0.4104867
4355,0,0,0,0.4709646
4356,0,0,0,0.3643635
4357,0,0,0,0.42049843
4358,0,0,0,0.4172271
4359,0,0,1,0.541758
4360,1,1,3,0.43739802
4361,0,0,0,0.4671015
4362,0,0,0,0.42010868
4363,0,0,0,0.37206998
4364,0,0,0,0.42327365
4365,1,1,3,0.4672246
4366,0,0,0,0.40870267
4367,1,1,3,0.4246109
4368,1,1,3,0.43055
4369,0,0,0,0.49545968
4370,0,0,0,0.41109216
4371,0,0,0,0.4024626
4372,1,1,3,0.48445326
4373,0,0,0,0.48375654
4374,1,1,3,0.37580395
4375,0,0,0,0.487458
4376,1,1,3,0.4506017
4377,1,1,3,0.47310746
4378,0,0,0,0.3595791
4379,1,1,3,0.31375438
4380,1,1,3,0.48879117
4381,1,1,3,0.4519976
4382,0,0,0,0.4515162
4383,0,0,0,0.44037917
4384,0,0,0,0.39708084
4385,1,1,3,0.35799176
4386,0,0,0,0.47873992
4387,1,1,3,0.44872376
4388,0,0,0,0.45179927
4389,1,1,3,0.45780036
4390,0,0,0,0.5004481
4391,0,0,0,0.38853997
4392,0,0,0,0.51089394
4393,1,1,3,0.4415732
4394,0,0,0,0.46632978
4395,0,0,0,0.36877328
4396,1,1,3,0.5321176
4397,0,0,0,0.45012194
4398,0,0,0,0.4976177
4399,0,0,0,0.3643118
4400,0,0,0,0.3191152
4401,0,0,0,0.37889135
4402,1,1,3,0.4130807
4403,0,0,0,0.40780044
4404,1,1,2,0.40931734
4405,1,1,3,0.45633125
4406,0,0,0,0.312765
4407,1,1,3,0.4020884
4408,0,0,0,0.411835
4409,0,0,1,0.46621293
4410,0,0,1,0.48393333
4411,0,0,0,0.45639962
4412,0,0,0,0.41422737
4413,0,0,0,0.39784122
4414,1,1,3,0.4946443
4415,0,0,0,0.523234
4416,1,1,3,0.4653801
4417,0,0,1,0.42290297
4418,0,0,0,0.47547996
4419,0,0,0,0.49882168
4420,0,0,0,0.38357657
4421,1,1,3,0.40991426
4422,0,0,0,0.5026066
4423,1,1,3,0.5039737
4424,1,1,3,0.540349
4425,0,0,0,0.42288464
4426,1,1,3,0.5746224
4427,0,0,0,0.36823696
4428,0,0,0,0.37411088
4429,0,0,1,0.58597434
4430,1,1,3,0.41427755
4431,0,0,0,0.56243753
4432,0,0,0,0.40343547
4433,0,0,0,0.50028735
4434,0,0,0,0.5583615
4435,0,0,1,0.4293055
4436,0,0,0,0.38705853
4437,0,0,0,0.5101024
4438,1,1,3,0.34651047
4439,0,0,0,0.39915037
4440,0,0,0,0.49812475
4441,0,0,0,0.46400535
4442,0,0,0,0.4666801
4443,0,0,0,0.34661204
4444,0,0,0,0.42299354
4445,1,1,3,0.44606596
4446,0,0,0,0.47550413
4447,0,0,0,0.479167
4448,0,0,0,0.4091226
4449,1,1,3,0.43125683
4450,0,0,0,0.5475204
4451,0,0,0,0.42516473
4452,1,1,3,0.40519023
4453,0,0,0,0.4033903
4454,0,0,0,0.44359896
4455,1,1,2,0.35265124
4456,0,0,1,0.4198609
4457,0,0,0,0.44070572
4458,1,1,3,0.45024285
4459,0,0,0,0.4418627
4460,1,1,3,0.37260073
4461,0,0,0,0.38985407
4462,0,0,0,0.51998776
4463,0,0,0,0.48523045
4464,1,1,3,0.3915482
4465,1,1,3,0.46343538
4466,0,0,0,0.49173057
4467,0,0,0,0.37504053
4468,0,0,0,0.43809423
4469,0,0,0,0.57825017
4470,0,0,0,0.36135876
4471,0,0,0,0.5421778
4472,0,0,0,0.5139034
4473,0,0,0,0.5084344
4474,1,1,2,0.5402334
4475,1,1,3,0.43743044
4476,0,0,0,0.38733548
4477,0,0,0,0.4152805
4478,1,1,3,0.54918224
4479,0,0,0,0.46002814
4480,0,0,0,0.48640478
4481,1,1,3,0.341185
4482,1,1,3,0.5346872
4483,0,0,0,0.44250315
4484,0,0,0,0.35954165
4485,0,0,0,0.36502752
4486,0,0,0,0.36589664
4487,1,1,3,0.4873081
4488,1,1,2,0.4373551
4489,1,1,3,0.5142039
4490,0,0,0,0.4014697
4491,0,0,0,0.48097587
4492,0,0,0,0.41579497
4493,0,0,0,0.408178
4494,0,0,0,0.5312637
4495,1,1,3,0.47279274
4496,0,0,0,0.38077515
4497,0,0,0,0.4330839
4498,0,0,0,0.46807668
4499,0,0,0,0.37889415
4500,1,1,3,0.46581805
4501,0,0,0,0.45607018
4502,1,1,3,0.41460937
4503,0,0,0,0.42399913
4504,0,0,0,0.38174367
4505,0,0,0,0.45891523
4506,0,0,0,0.37776917
4507,1,1,3,0.4519053
4508,1,1,3,0.5053917
4509,1,1,3,0.38164136
4510,0,0,0,0.4724548
4511,0,0,0,0.46583122
4512,0,0,0,0.4443399
4513,0,0,0,0.50834894
4514,0,0,0,0.46591192
4515,0,0,0,0.43056417
4516,1,1,3,0.36866874
4517,0,0,0,0.37273017
4518,0,0,0,0.36846995
4519,0,0,0,0.36127892
4520,0,0,1,0.46410283
4521,0,0,0,0.39404792
4522,1,1,3,0.49511302
4523,1,1,3,0.34115118
4524,0,0,0,0.47203505
4525,1,1,3,0.45976388
4526,0,0,0,0.4004284
4527,0,0,0,0.4345703
4528,0,0,0,0.3624469
4529,0,0,0,0.37306222
4530,0,0,0,0.49563563
4531,1,1,3,0.41853017
4532,0,0,0,0.31833342
4533,1,1,2,0.42393
4534,0,0,0,0.511457
4535,1,1,3,0.38420412
4536,0,0,0,0.31892574
4537,0,0,0,0.38277778
4538,1,1,3,0.30404502
4539,0,0,0,0.4371665
4540,0,0,0,0.42266375
4541,0,0,0,0.40657413
4542,0,0,0,0.44814065
4543,0,0,0,0.43082568
4544,1,1,3,0.48054045
4545,0,0,0,0.48628452
4546,1,1,3,0.4510044
4547,0,0,0,0.33084267
4548,1,1,3,0.4629174
4549,0,0,0,0.39134887
4550,0,0,0,0.4115737
4551,0,0,0,0.48185623
4552,0,0,0,0.416156
4553,0,0,0,0.4245691
4554,0,0,0,0.48469085
4555,0,0,0,0.4352384
4556,1,1,3,0.46177912
4557,0,0,0,0.44032782
4558,1,1,3,0.41176355
4559,0,0,0,0.47944984
4560,0,0,0,0.46974805
4561,1,1,3,0.36434874
4562,0,0,0,0.34386423
4563,1,1,3,0.4185757
4564,0,0,0,0.46421725
4565,0,0,0,0.46392074
4566,1,1,2,0.4139472
4567,0,0,1,0.47561786
4568,0,0,0,0.51297235
4569,0,0,0,0.31645963
4570,1,1,3,0.43194336
4571,1,1,3,0.3813392
4572,0,0,0,0.43096948
4573,0,0,0,0.6118237
4574,0,0,0,0.3844208
4575,0,0,0,0.40999833
4576,1,1,3,0.5174303
4577,0,0,0,0.40761787
4578,0,0,0,0.42868355
4579,0,0,0,0.42711604
4580,0,0,0,0.5323872
4581,0,0,0,0.47969174
4582,0,0,0,0.43771994
4583,0,0,0,0.35827613
4584,0,0,0,0.44830015
4585,0,0,0,0.55824226
4586,1,1,3,0.55703664
4587,0,0,0,0.43467224
4588,0,0,0,0.4925031
4589,0,0,0,0.4198992
4590,1,1,3,0.42147297
4591,1,1,3,0.4428001
4592,0,0,0,0.4897539
4593,0,0,0,0.37668753
4594,0,0,0,0.36479712
4595,0,0,0,0.41236013
4596,1,1,3,0.3849144
4597,0,0,0,0.43722045
4598,0,0,0,0.39292252
4599,1,1,3,0.43126243
4600,0,0,0,0.42285463
4601,0,0,0,0.4145019
4602,1,1,3,0.33565152
4603,0,0,0,0.41315627
4604,0,0,0,0.49715528
4605,0,0,0,0.30949712
4606,0,0,0,0.38922486
4607,0,0,0,0.34480998
4608,0,0,0,0.45807967
4609,1,1,3,0.31203026
4610,0,0,0,0.41692656
4611,1,1,3,0.3952569
4612,0,0,0,0.38577253
4613,0,0,0,0.39333582
4614,0,0,0,0.47190922
4615,1,1,3,0.41209263
4616,0,0,1,0.48254892
4617,0,0,0,0.4732566
4618,0,0,0,0.49940243
4619,0,0,0,0.45648202
4620,0,0,0,0.42453176
4621,0,0,0,0.4858298
4622,0,0,0,0.39775264
4623,0,0,0,0.48471528
4624,0,0,0,0.47329593
4625,1,1,3,0.53770554
4626,0,0,0,0.40514553
4627,0,0,0,0.45327085
4628,1,1,3,0.4314482
4629,0,0,0,0.4118635
4630,0,0,0,0.42588437
4631,0,0,0,0.45321855
4632,0,0,0,0.43458048
4633,0,0,0,0.5216638
4634,0,0,0,0.39161786
4635,0,0,0,0.54114604
4636,1,1,3,0.39593738
4637,0,0,0,0.44122392
4638,0,0,0,0.502759
4639,0,0,0,0.40386948
4640,0,0,0,0.458017
4641,0,0,0,0.48701382
4642,0,0,0,0.37216958
4643,1,1,3,0.33507454
4644,1,1,3,0.54039514
4645,0,0,0,0.35625917
4646,0,0,0,0.32575724
4647,1,1,3,0.38839373
4648,1,1,3,0.41954455
4649,0,0,0,0.44334328
4650,0,0,0,0.42048222
4651,0,0,0,0.48065895
4652,0,0,0,0.43579963
4653,0,0,0,0.47822687
4654,0,0,0,0.39434254
4655,1,1,3,0.44370192
4656,0,0,0,0.44053936
4657,0,0,0,0.4266371
4658,1,1,3,0.40962374
4659,1,1,3,0.4258053
4660,1,1,3,0.42226875
4661,1,1,3,0.35516608
4662,0,0,0,0.43405768
4663,0,0,0,0.36671293
4664,0,0,0,0.51675975
4665,0,0,1,0.38140288
4666,0,0,0,0.41233975
4667,0,0,0,0.44995213
4668,0,0,0,0.50432014
4669,0,0,0,0.5223793
4670,1,1,3,0.402471
4671,0,0,0,0.38585195
4672,0,0,0,0.47179055
4673,1,1,3,0.3850839
4674,0,0,0,0.35728192
4675,0,0,0,0.447063
4676,1,1,3,0.3270375
4677,0,0,0,0.3867302
4678,1,1,3,0.56935066
4679,0,0,0,0.47458908
4680,0,0,0,0.51795113
4681,0,0,0,0.45414793
4682,0,0,0,0.39668143
4683,0,0,0,0.3979649
4684,1,1,3,0.47769082
4685,0,0,0,0.51659954
4686,0,0,0,0.56545055
4687,0,0,1,0.33683145
4688,0,0,0,0.4744289
4689,1,1,3,0.39161253
4690,0,0,0,0.36507034
4691,1,1,3,0.45198664
4692,0,0,0,0.33306637
4693,1,1,3,0.47487918
4694,0,0,0,0.37451708
4695,0,0,0,0.432795
4696,1,1,3,0.49979687
4697,1,1,3,0.39950135
4698,0,0,0,0.3814033
4699,0,0,0,0.3553696
4700,1,1,3,0.4456927
4701,0,0,0,0.45403647
4702,1,1,3,0.44515723
4703,0,0,0,0.37942636
4704,0,0,1,0.52153975
4705,1,1,3,0.4156025
4706,0,0,0,0.5531408
4707,0,0,0,0.431848
4708,1,1,3,0.5267091
4709,0,0,0,0.4586738
4710,0,0,0,0.3801762
4711,0,0,0,0.36863095
4712,0,0,0,0.41977358
4713,0,0,0,0.43472967
4714,0,0,0,0.3945009
4715,1,1,3,0.44205493
4716,0,0,0,0.36781085
4717,0,0,0,0.44808346
4718,0,0,0,0.37216032
4719,0,0,1,0.45259637
4720,1,1,3,0.4068324
4721,0,0,0,0.45851737
4722,0,0,0,0.46778393
4723,0,0,0,0.4164117
4724,0,0,0,0.47915494
4725,0,0,0,0.39140263
4726,0,0,0,0.424607
4727,0,0,0,0.3525663
4728,0,0,0,0.44131154
4729,0,0,1,0.45175737
4730,0,0,1,0.4213193
4731,1,1,3,0.47057205
4732,1,1,3,0.3824097
4733,0,0,0,0.42717296
